;G0;G3;HA4;Prozessgas;T24
0;0,01491874675;0,0221510645;0,220594;0,042854;0,129974
1;0,013147921;0,023017862;0,226404;0,044016;0,1335
2;0,011476433500000001;0,021876596499999998;0,231884;0,048015;0,136019
3;0,0105444365;0,020922514;0,22169;0,048613;0,146598
4;0,010407706;0,020230287;0,237131;0,050609;0,175817
5;0,010948333;0,02337949075;0,232589;0,051115;0,255917
6;0,0123153245;0,02432121075;0,34703;0,050777;0,255414
7;0,0127502565;0,0241279095;0,417682;0,050412;0,241812
8;0,0122345575;0,02480140525;0,40035;0,050412;0,245842
9;0,0137754845;0,025294024249999998;0,371689;0,050432;0,241812
10;0,01640377275;0,025456232750000002;0,381458;0,050963;0,234255
11;0,01809383125;0,0249448205;0,362941;0,050963;0,227706
12;0,019330386749999998;0,0251381845;0,33871;0,050963;0,225691
13;0,019902048999999998;0,025425014750000002;0,340124;0,046263;0,220653
14;0,01851025425;0,02375366875;0,317984;0,046338;0,220149
15;0,01644110225;0,02286195925;0,256611;0,046148;0,222165
16;0,01550287325;0,02331093625;0,265939;0,047495;0,230729
17;0,01962865075;0,02371008875;0,233704;0,055095;0,238285
18;0,02284723475;0,025973826;0,191586;0,05785;0,241308
19;0,02336922775;0,028979676750000002;0,187164;0,059778;0,239797
20;0,02217000225;0,026666052750000002;0,200979;0,060648;0,23224
21;0,01945465275;0,0239096335;0,201606;0,062966;0,213097
22;0,01742912525;0,02292427025;0,173952;0,06517;0,189419
23;0,0153413395;0,0215647915;0,188769;0,070756;0,139546
24;0,01491874675;0,0221510645;0,251342;0,042854;0,135748
25;0,013147921;0,023017862;0,249403;0,044016;0,139431
26;0,011476433500000001;0,021876596499999998;0,249431;0,048015;0,142062
27;0,0105444365;0,020922514;0,294295;0,048613;0,153111
28;0,010407706;0,020230287;0,306154;0,050609;0,183628
29;0,010948333;0,02337949075;0,360409;0,051115;0,267286
30;0,0123153245;0,02432121075;0,345;0,050777;0,26676
31;0,0127502565;0,0241279095;0,389277;0,050412;0,252554
32;0,0122345575;0,02480140525;0,360362;0,050412;0,256763
33;0,0137754845;0,025294024249999998;0,349781;0,050432;0,252554
34;0,01640377275;0,025456232750000002;0,338041;0,050963;0,244662
35;0,01809383125;0,0249448205;0,312194;0,050963;0,237822
36;0,019330386749999998;0,0251381845;0,284369;0,050963;0,235717
37;0,019902048999999998;0,025425014750000002;0,285793;0,046263;0,230456
38;0,01851025425;0,02375366875;0,257762;0,046338;0,22993
39;0,01644110225;0,02286195925;0,267704;0,046148;0,232034
40;0,01550287325;0,02331093625;0,264246;0,047495;0,240979
41;0,01962865075;0,02371008875;0,277285;0,055095;0,248871
42;0,02284723475;0,025973826;0,272475;0,05785;0,252028
43;0,02336922775;0,028979676750000002;0,255538;0,059778;0,25045
44;0,02217000225;0,026666052750000002;0,239181;0,060648;0,242557
45;0,01945465275;0,0239096335;0,262756;0,062966;0,222563
46;0,01742912525;0,02292427025;0,26285;0,06517;0,197834
47;0,0153413395;0,0215647915;0,270195;0,070756;0,145745
48;0,01520460925;0,02356667325;0,235538;0,108994;0,157789
49;0,013054752749999999;0,02460810375;0,239361;0,105472;0,16207
50;0,01202323025;0,0233545785;0,240541;0,107333;0,165128
51;0,0123711635;0,021995162;0,24757;0,111657;0,177972
52;0,01478831075;0,02111575275;0,252502;0,132961;0,213444
53;0,016602636;0,024034318;0,30629;0,15819;0,310686
54;0,0200201455;0,0256994205;0,42716;0,188254;0,310074
55;0,028656901499999998;0,026123485000000002;0,521549;0,196219;0,293561
56;0,04684408825;0,032459416;0,528486;0,19929;0,298454
57;0,056947361;0,0362261725;0,520229;0,200333;0,293561
58;0,0577674935;0,037429686749999996;0,495941;0,198921;0,284388
59;0,05945144475;0,0384649985;0,486381;0,196131;0,276437
60;0,0546421405;0,038458692499999995;0,451834;0,194348;0,273991
61;0,04569459425;0,03694331125;0,410832;0,192398;0,267875
62;0,04293574575;0,03349466525;0,417375;0,190863;0,267263
63;0,04736601925;0,033644324;0,397979;0,179727;0,26971
64;0,0499260045;0,03501629;0,370207;0,174787;0,280107
65;0,05071510175;0,03615131175;0,365417;0,162363;0,28928
66;0,041792420999999996;0,0379660735;0,339445;0,149436;0,29295
67;0,02903599475;0,035165949;0,288976;0,139407;0,291115
68;0,023760722749999998;0,02928523825;0,237822;0,13359;0,281941
69;0,0208278765;0,02697779525;0,228097;0,124855;0,258701
70;0,0189078565;0,025911453;0,230875;0,112091;0,229956
71;0,017689997;0,02427756825;0,240171;0,112039;0,169409
72;0,01520460925;0,02356667325;0,270634;0,108994;0,190246
73;0,013054752749999999;0,02460810375;0,274139;0,105472;0,18764
74;0,01202323025;0,0233545785;0,286969;0,107333;0,185686
75;0,0123711635;0,021995162;0,295884;0,111657;0,193504
76;0,01478831075;0,02111575275;0,298863;0,132961;0,228687
77;0,016602636;0,024034318;0,334628;0,15819;0,357038
78;0,0200201455;0,0256994205;0,439429;0,188254;0,344659
79;0,028656901499999998;0,026123485000000002;0,516586;0,196219;0,303613
80;0,04684408825;0,032459416;0,550073;0,19929;0,301658
81;0,056947361;0,0362261725;0,550306;0,200333;0,293188
82;0,0577674935;0,037429686749999996;0,547588;0,198921;0,2769
83;0,05945144475;0,0384649985;0,535832;0,196131;0,28537
84;0,0546421405;0,038458692499999995;0,502712;0,194348;0,279506
85;0,04569459425;0,03694331125;0,446897;0,192398;0,275597
86;0,04293574575;0,03349466525;0,440886;0,190863;0,274294
87;0,04736601925;0,033644324;0,431909;0,179727;0,281461
88;0,0499260045;0,03501629;0,391857;0,174787;0,286673
89;0,05071510175;0,03615131175;0,392048;0,162363;0,301006
90;0,041792420999999996;0,0379660735;0,388422;0,149436;0,2984
91;0,02903599475;0,035165949;0,34734;0,139407;0,305567
92;0,023760722749999998;0,02928523825;0,293672;0,13359;0,300355
93;0,0208278765;0,02697779525;0,303411;0,124855;0,284067
94;0,0189078565;0,025911453;0,276918;0,112091;0,273642
95;0,017689997;0,02427756825;0,266431;0,112039;0,205883
96;0,01520460925;0,02356667325;0,286122;0,108994;0,196875
97;0,013054752749999999;0,02460810375;0,289826;0,105472;0,194178
98;0,01202323025;0,0233545785;0,303391;0,107333;0,192156
99;0,0123711635;0,021995162;0,312816;0,111657;0,200247
100;0,01478831075;0,02111575275;0,315966;0,132961;0,236655
101;0,016602636;0,024034318;0,353777;0,15819;0,369478
102;0,0200201455;0,0256994205;0,464576;0,188254;0,356668
103;0,028656901499999998;0,026123485000000002;0,546148;0,196219;0,314192
104;0,04684408825;0,032459416;0,581551;0,19929;0,312169
105;0,056947361;0,0362261725;0,581797;0,200333;0,303404
106;0,0577674935;0,037429686749999996;0,578924;0,198921;0,286548
107;0,05945144475;0,0384649985;0,566496;0,196131;0,295313
108;0,0546421405;0,038458692499999995;0,53148;0,194348;0,289245
109;0,04569459425;0,03694331125;0,472471;0,192398;0,2852
110;0,04293574575;0,03349466525;0,466116;0,190863;0,283851
111;0,04736601925;0,033644324;0,456625;0,179727;0,291268
112;0,0499260045;0,03501629;0,414282;0,174787;0,296662
113;0,05071510175;0,03615131175;0,414484;0,162363;0,311495
114;0,041792420999999996;0,0379660735;0,41065;0,149436;0,308798
115;0,02903599475;0,035165949;0,367217;0,139407;0,316214
116;0,023760722749999998;0,02928523825;0,310478;0,13359;0,31082
117;0,0208278765;0,02697779525;0,320774;0,124855;0,293965
118;0,0189078565;0,025911453;0,292765;0,112091;0,283177
119;0,017689997;0,02427756825;0,281677;0,112039;0,213057
120;0,01520460925;0,02356667325;0,156221;0,108994;0,114259
121;0,013054752749999999;0,02460810375;0,161901;0,105472;0,122071
122;0,01202323025;0,0233545785;0,168783;0,107333;0,124024
123;0,0123711635;0,021995162;0,171278;0,111657;0,134278
124;0,01478831075;0,02111575275;0,183089;0,132961;0,165528
125;0,016602636;0,024034318;0,206421;0,15819;0,247072
126;0,0200201455;0,0256994205;0,287719;0,188254;0,247072
127;0,028656901499999998;0,026123485000000002;0,357049;0,196219;0,240236
128;0,04684408825;0,032459416;0,369303;0,19929;0,236818
129;0,056947361;0,0362261725;0,350301;0,200333;0,231935
130;0,0577674935;0,037429686749999996;0,329315;0,198921;0,225587
131;0,05945144475;0,0384649985;0,310658;0,196131;0,217775
132;0,0546421405;0,038458692499999995;0,287864;0,194348;0,215822
133;0,04569459425;0,03694331125;0,267098;0,192398;0,215334
134;0,04293574575;0,03349466525;0,262418;0,190863;0,215822
135;0,04736601925;0,033644324;0,261186;0,179727;0,218263
136;0,0499260045;0,03501629;0,257936;0,174787;0,227052
137;0,05071510175;0,03615131175;0,253143;0,162363;0,234865
138;0,041792420999999996;0,0379660735;0,24266;0,149436;0,240236
139;0,02903599475;0,035165949;0,204392;0,139407;0,239748
140;0,023760722749999998;0,02928523825;0,166249;0,13359;0,234377
141;0,0208278765;0,02697779525;0,15403;0,124855;0,214357
142;0,0189078565;0,025911453;0,152311;0,112091;0,184572
143;0,017689997;0,02427756825;0,157962;0,112039;0,135743
144;0,01520460925;0,02356667325;0,104372;0,108994;0,085625
145;0,013054752749999999;0,02460810375;0,110841;0,105472;0,094035
146;0,01202323025;0,0233545785;0,121849;0,107333;0,08983
147;0,0123711635;0,021995162;0,121777;0,111657;0,098622
148;0,01478831075;0,02111575275;0,128457;0,132961;0,132261
149;0,016602636;0,024034318;0,147484;0,15819;0,195715
150;0,0200201455;0,0256994205;0,197387;0,188254;0,200302
151;0,028656901499999998;0,026123485000000002;0,249879;0,196219;0,194186
152;0,04684408825;0,032459416;0,26036;0,19929;0,189217
153;0,056947361;0,0362261725;0,229392;0,200333;0,178896
154;0,0577674935;0,037429686749999996;0,2047;0,198921;0,172397
155;0,05945144475;0,0384649985;0,192192;0,196131;0,166281
156;0,0546421405;0,038458692499999995;0,1772;0,194348;0,163223
157;0,04569459425;0,03694331125;0,161827;0,192398;0,160548
158;0,04293574575;0,03349466525;0,156881;0,190863;0,16093
159;0,04736601925;0,033644324;0,152556;0,179727;0,165135
160;0,0499260045;0,03501629;0,154387;0,174787;0,173926
161;0,05071510175;0,03615131175;0,160753;0,162363;0,182718
162;0,041792420999999996;0,0379660735;0,149509;0,149436;0,190746
163;0,02903599475;0,035165949;0,136159;0,139407;0,196097
164;0,023760722749999998;0,02928523825;0,112075;0,13359;0,194568
165;0,0208278765;0,02697779525;0,102211;0,124855;0,177749
166;0,0189078565;0,025911453;0,096164;0,112091;0,149844
167;0,017689997;0,02427756825;0,102801;0,112039;0,109707
168;0,018423193;0,0239719445;0,071613;0,054798;0,060408
169;0,018224392;0,02498221975;0,080436;0,054219;0,066341
170;0,01612414225;0,02336706575;0,07356;0,055029;0,063375
171;0,015875672;0,0220886285;0,076084;0,055856;0,069578
172;0,016416299000000002;0,02129032375;0,080803;0,05698;0,093309
173;0,01756573075;0,02402189325;0,084861;0,059227;0,138076
174;0,01988341575;0,025331486;0,11078;0,061609;0,141313
175;0,029371526250000002;0,02584289825;0,13782;0,06336;0,136998
176;0,04215275575;0,032266177;0,147859;0,066114;0,133492
177;0,04812408125;0,035533945750000004;0,13997;0,070246;0,126211
178;0,05065920025;0,03625108425;0,120254;0,072175;0,121626
179;0,0515539925;0,036706304499999995;0,10794;0,07322;0,117311
180;0,049018810499999996;0,03642571775;0,105522;0,067167;0,115154
181;0,04286121075;0,03401850225;0,091326;0,058478;0,113266
182;0,03211167875;0,028175128;0,086205;0,050816;0,113536
183;0,0237731245;0,0251256975;0,084477;0,046556;0,116502
184;0,02078437725;0,025375191;0,082623;0,044352;0,122705
185;0,0226732995;0,02742065275;0,076468;0,042423;0,128907
186;0,02409625425;0,02895470225;0,070808;0,040495;0,134571
187;0,02407755825;0,030021107499999998;0,064921;0,038567;0,138346
188;0,02326976525;0,02732088025;0,064139;0,036703;0,137267
189;0,02121313925;0,0242339255;0,06501;0,035736;0,125401
190;0,01912535375;0,023105147;0,05837;0,034197;0,105715
191;0,017050032;0,022069897749999998;0,058473;0,036575;0,077398
192;0,01491874675;0,0221510645;0,11152;0,042854;0,076249
193;0,013147921;0,023017862;0,141769;0,044016;0,083737
194;0,011476433500000001;0,021876596499999998;0,136396;0,048015;0,079993
195;0,0105444365;0,020922514;0,14177;0,048613;0,087822
196;0,010407706;0,020230287;0,173729;0,050609;0,117777
197;0,010948333;0,02337949075;0,22549;0,051115;0,174283
198;0,0123153245;0,02432121075;0,15304;0,050777;0,178367
199;0,0127502565;0,0241279095;0,171827;0,050412;0,172921
200;0,0122345575;0,02480140525;0,148467;0,050412;0,168496
201;0,0137754845;0,025294024249999998;0,151718;0,050432;0,159305
202;0,01640377275;0,025456232750000002;0,125199;0,050963;0,153518
203;0,01809383125;0,0249448205;0,12615;0,050963;0,148072
204;0,019330386749999998;0,0251381845;0,127656;0,050963;0,145349
205;0,019902048999999998;0,025425014750000002;0,107188;0,046263;0,142966
206;0,01851025425;0,02375366875;0,103196;0,046338;0,143307
207;0,01644110225;0,02286195925;0,101895;0,046148;0,147051
208;0,01550287325;0,02331093625;0,104204;0,047495;0,15488
209;0,01962865075;0,02371008875;0,103225;0,055095;0,162709
210;0,02284723475;0,025973826;0,113461;0,05785;0,169857
211;0,02336922775;0,028979676750000002;0,116919;0,059778;0,174623
212;0,02217000225;0,026666052750000002;0,132292;0,060648;0,173261
213;0,01945465275;0,0239096335;0,143324;0,062966;0,158284
214;0,01742912525;0,02292427025;0,123804;0,06517;0,133435
215;0,0153413395;0,0215647915;0,123239;0,070756;0,097694
216;0,01520460925;0,02356667325;0,221521;0,108994;0,152113
217;0,013054752749999999;0,02460810375;0,225116;0,105472;0,15624
218;0,01202323025;0,0233545785;0,226225;0,107333;0,159188
219;0,0123711635;0,021995162;0,232837;0,111657;0,171569
220;0,01478831075;0,02111575275;0,237475;0,132961;0,205765
221;0,016602636;0,024034318;0,288062;0,15819;0,299509
222;0,0200201455;0,0256994205;0,401738;0,188254;0,298919
223;0,028656901499999998;0,026123485000000002;0,49051;0,196219;0,283
224;0,04684408825;0,032459416;0,497034;0,19929;0,287717
225;0,056947361;0,0362261725;0,489269;0,200333;0,283
226;0,0577674935;0,037429686749999996;0,466426;0,198921;0,274157
227;0,05945144475;0,0384649985;0,457435;0,196131;0,266492
228;0,0546421405;0,038458692499999995;0,424945;0,194348;0,264134
229;0,04569459425;0,03694331125;0,386383;0,192398;0,258238
230;0,04293574575;0,03349466525;0,392536;0,190863;0,257648
231;0,04736601925;0,033644324;0,374294;0,179727;0,260007
232;0,0499260045;0,03501629;0,348175;0,174787;0,27003
233;0,05071510175;0,03615131175;0,34367;0,162363;0,278873
234;0,041792420999999996;0,0379660735;0,319244;0,149436;0,282411
235;0,02903599475;0,035165949;0,271778;0,139407;0,280642
236;0,023760722749999998;0,02928523825;0,223668;0,13359;0,271798
237;0,0208278765;0,02697779525;0,214522;0,124855;0,249394
238;0,0189078565;0,025911453;0,217135;0,112091;0,221684
239;0,017689997;0,02427756825;0,225878;0,112039;0,163315
240;0,01520460925;0,02356667325;0,202949;0,108994;0,144568
241;0,013054752749999999;0,02460810375;0,206242;0,105472;0,148491
242;0,01202323025;0,0233545785;0,207259;0,107333;0,151292
243;0,0123711635;0,021995162;0,213316;0,111657;0,163059
244;0,01478831075;0,02111575275;0,217565;0,132961;0,195559
245;0,016602636;0,024034318;0,263911;0,15819;0,284653
246;0,0200201455;0,0256994205;0,368057;0,188254;0,284093
247;0,028656901499999998;0,026123485000000002;0,449386;0,196219;0,268964
248;0,04684408825;0,032459416;0,455363;0,19929;0,273447
249;0,056947361;0,0362261725;0,448249;0,200333;0,268964
250;0,0577674935;0,037429686749999996;0,427321;0,198921;0,260559
251;0,05945144475;0,0384649985;0,419085;0,196131;0,253274
252;0,0546421405;0,038458692499999995;0,389318;0,194348;0,251033
253;0,04569459425;0,03694331125;0,353989;0,192398;0,24543
254;0,04293574575;0,03349466525;0,359626;0,190863;0,244869
255;0,04736601925;0,033644324;0,342914;0,179727;0,247111
256;0,0499260045;0,03501629;0,318984;0,174787;0,256636
257;0,05071510175;0,03615131175;0,314857;0,162363;0,265042
258;0,041792420999999996;0,0379660735;0,292479;0,149436;0,268404
259;0,02903599475;0,035165949;0,248992;0,139407;0,266723
260;0,023760722749999998;0,02928523825;0,204916;0,13359;0,258317
261;0,0208278765;0,02697779525;0,196537;0,124855;0,237024
262;0,0189078565;0,025911453;0,198931;0,112091;0,210688
263;0,017689997;0,02427756825;0,206941;0,112039;0,155215
264;0,01520460925;0,02356667325;0,134406;0,108994;0,104688
265;0,013054752749999999;0,02460810375;0,139293;0,105472;0,111846
266;0,01202323025;0,0233545785;0,145214;0,107333;0,113635
267;0,0123711635;0,021995162;0,147361;0,111657;0,123031
268;0,01478831075;0,02111575275;0,157523;0,132961;0,151663
269;0,016602636;0,024034318;0,177596;0,15819;0,226376
270;0,0200201455;0,0256994205;0,247542;0,188254;0,226376
271;0,028656901499999998;0,026123485000000002;0,307191;0,196219;0,220113
272;0,04684408825;0,032459416;0,317734;0,19929;0,216981
273;0,056947361;0,0362261725;0,301385;0,200333;0,212507
274;0,0577674935;0,037429686749999996;0,28333;0,198921;0,206691
275;0,05945144475;0,0384649985;0,267278;0,196131;0,199533
276;0,0546421405;0,038458692499999995;0,247667;0,194348;0,197744
277;0,04569459425;0,03694331125;0,229801;0,192398;0,197296
278;0,04293574575;0,03349466525;0,225775;0,190863;0,197744
279;0,04736601925;0,033644324;0,224714;0,179727;0,199981
280;0,0499260045;0,03501629;0,221918;0,174787;0,208033
281;0,05071510175;0,03615131175;0,217795;0,162363;0,215192
282;0,041792420999999996;0,0379660735;0,208776;0,149436;0,220113
283;0,02903599475;0,035165949;0,175851;0,139407;0,219665
284;0,023760722749999998;0,02928523825;0,143034;0,13359;0,214744
285;0,0208278765;0,02697779525;0,132521;0,124855;0,196401
286;0,0189078565;0,025911453;0,131042;0,112091;0,169111
287;0,017689997;0,02427756825;0,135904;0,112039;0,124373
288;0,01520460925;0,02356667325;0,072964;0,108994;0,070653
289;0,013054752749999999;0,02460810375;0,077486;0,105472;0,077592
290;0,01202323025;0,0233545785;0,085182;0,107333;0,074122
291;0,0123711635;0,021995162;0,085131;0,111657;0,081377
292;0,01478831075;0,02111575275;0,089801;0,132961;0,109133
293;0,016602636;0,024034318;0,103103;0,15819;0,161492
294;0,0200201455;0,0256994205;0,137989;0,188254;0,165277
295;0,028656901499999998;0,026123485000000002;0,174685;0,196219;0,160231
296;0,04684408825;0,032459416;0,182012;0,19929;0,15613
297;0,056947361;0,0362261725;0,160363;0,200333;0,147614
298;0,0577674935;0,037429686749999996;0,143101;0,198921;0,142252
299;0,05945144475;0,0384649985;0,134357;0,196131;0,137205
300;0,0546421405;0,038458692499999995;0,123877;0,194348;0,134682
301;0,04569459425;0,03694331125;0,11313;0,192398;0,132474
302;0,04293574575;0,03349466525;0,109672;0,190863;0,13279
303;0,04736601925;0,033644324;0,106648;0,179727;0,136259
304;0,0499260045;0,03501629;0,107928;0,174787;0,143514
305;0,05071510175;0,03615131175;0,112379;0,162363;0,150768
306;0,041792420999999996;0,0379660735;0,104519;0,149436;0,157392
307;0,02903599475;0,035165949;0,095186;0,139407;0,161808
308;0,023760722749999998;0,02928523825;0,078349;0,13359;0,160546
309;0,0208278765;0,02697779525;0,071454;0,124855;0,146668
310;0,0189078565;0,025911453;0,067226;0,112091;0,123642
311;0,017689997;0,02427756825;0,071866;0,112039;0,090524
312;0,01520460925;0,02356667325;0,037388;0,108994;0,049106
313;0,013054752749999999;0,02460810375;0,0408;0,105472;0,047985
314;0,01202323025;0,0233545785;0,050364;0,107333;0,046415
315;0,0123711635;0,021995162;0,052939;0,111657;0,052021
316;0,01478831075;0,02111575275;0,055444;0,132961;0,076686
317;0,016602636;0,024034318;0,083598;0,15819;0,11772
318;0,0200201455;0,0256994205;0,111308;0,188254;0,135434
319;0,028656901499999998;0,026123485000000002;0,122132;0,196219;0,123998
320;0,04684408825;0,032459416;0,101843;0,19929;0,117272
321;0,056947361;0,0362261725;0,08954;0,200333;0,109648
322;0,0577674935;0,037429686749999996;0,073207;0,198921;0,104042
323;0,05945144475;0,0384649985;0,066588;0,196131;0,098661
324;0,0546421405;0,038458692499999995;0,059874;0,194348;0,096418
325;0,04569459425;0,03694331125;0,056018;0,192398;0,093503
326;0,04293574575;0,03349466525;0,048566;0,190863;0,09014
327;0,04736601925;0,033644324;0,047248;0,179727;0,090588
328;0,0499260045;0,03501629;0,046578;0,174787;0,092831
329;0,05071510175;0,03615131175;0,045154;0,162363;0,097764
330;0,041792420999999996;0,0379660735;0,051677;0,149436;0,105163
331;0,02903599475;0,035165949;0,057566;0,139407;0,113235
332;0,023760722749999998;0,02928523825;0,050222;0,13359;0,11615
333;0,0208278765;0,02697779525;0,048002;0,124855;0,111217
334;0,0189078565;0,025911453;0,03897;0,112091;0,091934
335;0,017689997;0,02427756825;0,034086;0,112039;0,064802
336;0,018423193;0,0239719445;0,083316;0,054798;0,06584
337;0,018224392;0,02498221975;0,09358;0,054219;0,072306
338;0,01612414225;0,02336706575;0,085581;0,055029;0,069073
339;0,015875672;0,0220886285;0,088517;0,055856;0,075833
340;0,016416299000000002;0,02129032375;0,094008;0,05698;0,101699
341;0,01756573075;0,02402189325;0,098729;0,059227;0,150491
342;0,01988341575;0,025331486;0,128883;0,061609;0,154018
343;0,029371526250000002;0,02584289825;0,160341;0,06336;0,149315
344;0,04215275575;0,032266177;0,172021;0,066114;0,145494
345;0,04812408125;0,035533945750000004;0,162843;0,070246;0,137558
346;0,05065920025;0,03625108425;0,139905;0,072175;0,132561
347;0,0515539925;0,036706304499999995;0,125578;0,07322;0,127859
348;0,049018810499999996;0,03642571775;0,122765;0,067167;0,125507
349;0,04286121075;0,03401850225;0,106249;0,058478;0,12345
350;0,03211167875;0,028175128;0,100292;0,050816;0,123744
351;0,0237731245;0,0251256975;0,098281;0,046556;0,126977
352;0,02078437725;0,025375191;0,096125;0,044352;0,133737
353;0,0226732995;0,02742065275;0,088963;0,042423;0,140497
354;0,02409625425;0,02895470225;0,082379;0,040495;0,14667
355;0,02407755825;0,030021107499999998;0,07553;0,038567;0,150785
356;0,02326976525;0,02732088025;0,074621;0,036703;0,149609
357;0,02121313925;0,0242339255;0,075634;0,035736;0,136676
358;0,01912535375;0,023105147;0,067908;0,034197;0,11522
359;0,017050032;0,022069897749999998;0,068028;0,036575;0,084357
360;0,01491874675;0,0221510645;0,11334;0,042854;0,076939
361;0,013147921;0,023017862;0,144083;0,044016;0,084496
362;0,011476433500000001;0,021876596499999998;0,138622;0,048015;0,080717
363;0,0105444365;0,020922514;0,144084;0,048613;0,088617
364;0,010407706;0,020230287;0,176565;0,050609;0,118844
365;0,010948333;0,02337949075;0,229171;0,051115;0,175861
366;0,0123153245;0,02432121075;0,155538;0,050777;0,179983
367;0,0127502565;0,0241279095;0,174632;0,050412;0,174487
368;0,0122345575;0,02480140525;0,15089;0,050412;0,170022
369;0,0137754845;0,025294024249999998;0,154195;0,050432;0,160748
370;0,01640377275;0,025456232750000002;0,127242;0,050963;0,154909
371;0,01809383125;0,0249448205;0,128209;0,050963;0,149413
372;0,019330386749999998;0,0251381845;0,12974;0,050963;0,146665
373;0,019902048999999998;0,025425014750000002;0,108937;0,046263;0,144261
374;0,01851025425;0,02375366875;0,104881;0,046338;0,144604
375;0,01644110225;0,02286195925;0,103558;0,046148;0,148383
376;0,01550287325;0,02331093625;0,105904;0,047495;0,156283
377;0,01962865075;0,02371008875;0,10491;0,055095;0,164183
378;0,02284723475;0,025973826;0,115313;0,05785;0,171396
379;0,02336922775;0,028979676750000002;0,118827;0,059778;0,176204
380;0,02217000225;0,026666052750000002;0,134451;0,060648;0,174831
381;0,01945465275;0,0239096335;0,145663;0,062966;0,159718
382;0,01742912525;0,02292427025;0,125825;0,06517;0,134644
383;0,0153413395;0,0215647915;0,12525;0,070756;0,098578
384;0,01520460925;0,02356667325;0,1306;0,108994;0,103494
385;0,013054752749999999;0,02460810375;0,135349;0,105472;0,11057
386;0,01202323025;0,0233545785;0,141102;0,107333;0,112339
387;0,0123711635;0,021995162;0,143188;0,111657;0,121627
388;0,01478831075;0,02111575275;0,153063;0,132961;0,149933
389;0,016602636;0,024034318;0,172568;0,15819;0,223794
390;0,0200201455;0,0256994205;0,240533;0,188254;0,223794
391;0,028656901499999998;0,026123485000000002;0,298493;0,196219;0,217602
392;0,04684408825;0,032459416;0,308737;0,19929;0,214506
393;0,056947361;0,0362261725;0,292851;0,200333;0,210084
394;0,0577674935;0,037429686749999996;0,275307;0,198921;0,204334
395;0,05945144475;0,0384649985;0,25971;0,196131;0,197257
396;0,0546421405;0,038458692499999995;0,240654;0,194348;0,195488
397;0,04569459425;0,03694331125;0,223294;0,192398;0,195046
398;0,04293574575;0,03349466525;0,219381;0,190863;0,195488
399;0,04736601925;0,033644324;0,218351;0,179727;0,1977
400;0,0499260045;0,03501629;0,215634;0,174787;0,205661
401;0,05071510175;0,03615131175;0,211627;0,162363;0,212737
402;0,041792420999999996;0,0379660735;0,202864;0,149436;0,217602
403;0,02903599475;0,035165949;0,170871;0,139407;0,21716
404;0,023760722749999998;0,02928523825;0,138984;0,13359;0,212295
405;0,0208278765;0,02697779525;0,128769;0,124855;0,194161
406;0,0189078565;0,025911453;0,127332;0,112091;0,167182
407;0,017689997;0,02427756825;0,132056;0,112039;0,122954
408;0,01520460925;0,02356667325;0,101532;0,108994;0,085061
409;0,013054752749999999;0,02460810375;0,107825;0,105472;0,093416
410;0,01202323025;0,0233545785;0,118534;0,107333;0,089238
411;0,0123711635;0,021995162;0,118463;0,111657;0,097972
412;0,01478831075;0,02111575275;0,124962;0,132961;0,131389
413;0,016602636;0,024034318;0,143471;0,15819;0,194426
414;0,0200201455;0,0256994205;0,192016;0,188254;0,198983
415;0,028656901499999998;0,026123485000000002;0,24308;0,196219;0,192907
416;0,04684408825;0,032459416;0,253276;0,19929;0,18797
417;0,056947361;0,0362261725;0,22315;0,200333;0,177717
418;0,0577674935;0,037429686749999996;0,19913;0,198921;0,171262
419;0,05945144475;0,0384649985;0,186963;0,196131;0,165186
420;0,0546421405;0,038458692499999995;0,172379;0,194348;0,162148
421;0,04569459425;0,03694331125;0,157424;0,192398;0,15949
422;0,04293574575;0,03349466525;0,152612;0,190863;0,15987
423;0,04736601925;0,033644324;0,148405;0,179727;0,164047
424;0,0499260045;0,03501629;0,150186;0,174787;0,172781
425;0,05071510175;0,03615131175;0,156379;0,162363;0,181515
426;0,041792420999999996;0,0379660735;0,145442;0,149436;0,189489
427;0,02903599475;0,035165949;0,132454;0,139407;0,194806
428;0,023760722749999998;0,02928523825;0,109026;0,13359;0,193287
429;0,0208278765;0,02697779525;0,09943;0,124855;0,176578
430;0,0189078565;0,025911453;0,093548;0,112091;0,148857
431;0,017689997;0,02427756825;0,100004;0,112039;0,108985
432;0,01520460925;0,02356667325;0,16963;0,108994;0,119097
433;0,013054752749999999;0,02460810375;0,175798;0,105472;0,127241
434;0,01202323025;0,0233545785;0,183271;0,107333;0,129277
435;0,0123711635;0,021995162;0,18598;0,111657;0,139965
436;0,01478831075;0,02111575275;0,198806;0,132961;0,172539
437;0,016602636;0,024034318;0,22414;0,15819;0,257535
438;0,0200201455;0,0256994205;0,312417;0,188254;0,257535
439;0,028656901499999998;0,026123485000000002;0,387698;0,196219;0,25041
440;0,04684408825;0,032459416;0,401004;0,19929;0,246847
441;0,056947361;0,0362261725;0,38037;0,200333;0,241758
442;0,0577674935;0,037429686749999996;0,357583;0,198921;0,235141
443;0,05945144475;0,0384649985;0,337325;0,196131;0,226998
444;0,0546421405;0,038458692499999995;0,312573;0,194348;0,224962
445;0,04569459425;0,03694331125;0,290025;0,192398;0,224453
446;0,04293574575;0,03349466525;0,284944;0,190863;0,224962
